id,name,description,category,subcategory,parent_skill_name,synonyms,is_active,created_at,updated_at
b3383513-ce68-416e-8780-734dc0a86bcd,Read Ball Handler,Anticipating ball handler’s moves and intent.,Perception,Defense,Defense,"[""on-ball read"",""handle read""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
b4636da9-18f6-4fdd-9c2a-8ac3e732f4f8,Free Throw Rebounding,Rebounding missed free throws on offense or defense.,Constraint,Rebounding,Rebounding,"[""free throw box"",""line rebound""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
b55e558a-c454-42cb-9d5a-145cd9fc0ca3,Range,Extending effective shooting distance with proper mechanics.,Attribute,Shooting,Shooting,"[""deep shot"",""long range""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
b5ea39d2-8bdd-44f3-b741-4da28e65821f,Skip Pass,"Long, cross-court pass over or around defense.",Technique,Passing,Passing,"[""skip"",""cross-court pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
b67d5a61-0050-4df4-b98b-1b1b8fae52b7,On-Ball Defense,"Defending the ball handler with stance, pressure, and containment.",Defense,Core,Core Defense,"[""containment"",""point of attack""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
b6b935ae-9f68-47b1-a87f-820b1b1e8e39,Guide Hand Isolation,One-hand shooting and guide hand slide work.,Technique,Shooting,Shooting,"[""guide hand slide"",""one hand shooting""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
b6cc7d7a-9ac0-47eb-99cd-8ff14b055631,Read Off-Ball Action,"Seeing and anticipating screens, cuts, and movement away from the ball.",Perception,Defense,Defense,"[""off-ball read"",""screen read""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
b708d963-afee-4463-ba9a-3efa429ae46a,Movement/Agility,"Ability to change direction, accelerate, decelerate, and move efficiently in all contexts.",Core Skill,Movement/Agility,,"[""movement"",""agility"",""quickness""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
b70f5987-b595-43a3-91ac-398089f77016,Finishing,Scoring at or near the rim under pressure.,Core Skill,Core,,"[""at the rim"",""layup""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
b7162202-4e9d-45c7-ba86-602414b9dc3d,Balance Maintenance,Maintaining posture and stability under movement.,Technique,Footwork,Footwork,"[""balance"",""control""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
b7e0bb9a-c806-44ef-a55f-b39cfc0b9a83,Transition Ball Handling,Handling the ball at speed in transition and open court.,Context,Ball Handling,Ball Handling,"[""push dribble"",""transition handle""]",true,2025-06-02 02:39:00.036313,2025-06-02 02:39:00.036313
b8bddf45-f736-4513-8dac-af39bb980c98,Reverse Layup,Finishing on the far side of rim to avoid block.,Technique,Finishing,Finishing,"[""reverse"",""backside finish""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
b9aaa269-15b0-4fcb-b5b5-3f6895632677,Slide and Drop,Combining lateral movement with immediate shot prep.,Action,Shooting,Shooting,"[""slide shooting"",""drop shot""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
bab7fbe4-dc90-459e-a9f9-512b662aea3a,Pivot and Rip,Pivot to face defender and rip ball through.,Technique,Footwork,Footwork,"[""pivot rip"",""rip through""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
bab87976-b011-4205-927a-5769e1baccbe,Core/Strength Drill,Exercises for core stability and strength.,Technique,Conditioning,Conditioning,"[""core work"",""strength""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
babc5bb2-373b-4c92-b9b4-b7db8027e2c9,Feedback,"Giving corrective, encouraging, or strategic information to teammates.",Communication,Feedback,Communication,"[""correction"",""reinforcement""]",true,2025-06-02 01:24:30.652644,2025-06-02 01:24:30.652644
bae28101-3cd7-4a53-a344-facf2273b643,Read Tempo,Awareness of game speed and needed adjustment.,Perception,Conditioning,Conditioning,"[""tempo read"",""speed awareness""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
bb0f7e9a-0d20-4c3f-91dc-d301a96e7c45,Finishing in Traffic,Scoring in crowded or congested areas.,Technique,Finishing,Finishing,"[""traffic finish"",""crowded lane""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
bc003edd-2a06-43c4-b8b7-b455132c6d15,Passing Off Movement,Delivering accurate passes while moving at speed.,Technique,Passing,Passing,"[""on the move"",""moving pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
bc24b1ab-cf22-4182-a58b-0da9a4a6b612,Charge/Block Attempt,Taking charge or attempting block.,Technique,Defense,Defense,"[""charge"",""block""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
bcae38ba-7166-4c85-8d0a-8b56d5fb79bf,Start/Stop Decision,When to freeze or explode with feet.,Decision,Footwork,Footwork,"[""stop-go"",""explosion read""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
bd990f2f-b71f-404b-8eac-0b5597e7451b,Jogging,"Sustained, moderate-speed running for recovery or flow.",Technique,Conditioning,Conditioning,"[""jog"",""steady run""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
be2329f6-e20c-425d-ba5d-b6863bd066e2,Spatial Awareness,"Perception of space, player positions, and floor balance.",Attribute,IQ,Attribute,"[""court vision"",""awareness""]",true,2025-06-02 01:25:58.659026,2025-06-02 01:25:58.659026
be59cc0f-959a-43cc-b6c4-eeb83e12bec7,Ball Movement,"Extra pass, reversal, or touch pass for best shot.",Technique,Decision-Making,Decision-Making,"[""ball move"",""extra pass""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
be7ccc7e-0c31-4998-91e1-e552d1494959,Halfcourt Defense,Set defense when opponent is in halfcourt.,Defense,Halfcourt,Defense,"[""set defense"",""half-court""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
bea56a2e-d7c0-4841-b6ae-4d900c28a825,Passing Lane Read,Recognizing open lanes and defender positioning to make the best pass.,Perception,Passing,Passing,"[""lane read"",""window read""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
beda8ef1-46ef-43f3-8363-8680f749689d,Switch Everything,Switching all screens regardless of matchup.,Constraint,Defense,Defense,"[""all switch"",""universal switch""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
beff18f3-609a-4f91-84e2-a90d3049174f,Multi-Spot/Variable Shooting,Shooting from multiple spots or angles in a session.,Context,Shooting,Shooting,"[""multi-spot"",""spot shooting""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
bf0bde77-0635-4dd6-9a04-ee0a57ba7197,Contain/Pressure Decision,Choosing to close gap or sag off vs. the ball.,Decision,Defense,Defense,"[""contain or press"",""gap decision""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
bfe9788a-be8d-4d96-9c2b-ebcf6e4bfc50,Pass/Drive/Shoot Decision,"Choosing between passing, driving, or shooting.",Decision,Decision-Making,Decision-Making,"[""triple read"",""PDS""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
c016ee11-1617-423f-a514-638b1d7f0f4d,Ball Raises,Raising ball to shooting position for mechanics calibration.,Technique,Calibration,Calibration Drills,"[""raise drill""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
c098784d-1acd-437e-8689-452c244d1103,Dominoes Play,Maintaining and increasing advantage once created.,Offense,Halfcourt,Halfcourt Offense,"[""advantage flow"",""chain actions""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
c12021fa-5a6f-439a-96aa-fbbc3861526c,Stop/Start Decision,When to come to a stop or burst into action.,Decision,Movement/Agility,Movement/Agility,"[""stop go"",""burst""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
c1540904-6b72-4c72-a5f0-a4b6e99493b1,Deceleration,Slowing down quickly to change pace or create space.,Technique,Movement/Agility,Movement/Agility,"[""slow down"",""brake""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
c184966b-a2dc-4a75-b5ab-22235b2008c9,Calibration Drills,"Drills: Ball Raises, Roll Ups, Wide Stance, Hip Taps, etc.",Technique,Shooting,Shooting,"[""calibration"",""shooting calibration""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
c2254231-c24e-412e-9a74-feb15e9ec01c,Sprinting,Full-speed running for transition or pressure.,Technique,Conditioning,Conditioning,"[""sprint"",""run""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
c2b8db35-5f38-4268-9242-15e5102ee755,Injury Prevention Movement,Exercises/drills to reduce risk of injury.,Technique,Conditioning,Conditioning,"[""prehab"",""prevention""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
c566ba13-a484-4a50-a2d3-0ebc2b037614,Passing in Transition,Delivering passes in open court and fast break situations.,Constraint,Passing,Passing,"[""transition pass"",""fast pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
c61c968b-b050-48a4-b3db-2adfad0606ec,Conditioning Under Pressure,Maintaining effort and quality when fatigued or pressured.,Constraint,Conditioning,Conditioning,"[""pressure condition"",""high stress""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
c62df5dd-d09d-45e3-9fcb-af09e4781f8d,Get to Neutral,Slowing opponent enough to set defense.,Defense,Transition,Transition Defense,"[""neutralize"",""set defense""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
c6819919-a925-4ab1-9da7-2544580f4e62,Late Clock Decision,Making the optimal play under time constraints.,Decision,Decision-Making,Decision-Making,"[""clock decision"",""end-of-clock""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
c6984901-b4af-4f82-b027-3e31567eb50c,Skip Pass,Cross-court pass to shift defense and find open shooter.,Technique,Decision-Making,Decision-Making,"[""skip"",""cross-court pass""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
c6e16b06-d862-4386-8e86-b4877cc7cccd,Flare,Moving away from the ball after screen toward corner or wing.,Technique,Screen Usage,Screen Usage,"[""flare cut"",""flare""]",true,2025-06-02 03:09:37.081202,2025-06-02 03:09:37.081202
c779e438-4da3-41df-b421-163368b99ce6,Help Defense,"Providing off-ball support, rotations, and gap protection.",Defense,Core,Core Defense,"[""gap defense"",""rotation""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
c787f3e2-c597-4041-bab2-1c135de56271,Inside Hand Finish,Using inside hand for protection and deception.,Technique,Finishing,Finishing,"[""inside hand"",""pro finish""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
c7b25d6a-fa42-406a-8d3e-50369fd0b4e5,Drive and Kick,Penetrate and kick the ball to an open teammate.,Technique,Decision-Making,Decision-Making,"[""drive & kick"",""penetrate & pass""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
c7e95e97-086f-4c7b-8922-b68076c2d0bd,Layups,Standard layup finishes.,Offense,Finishing,At the Rim,"[""right hand layup"",""left hand layup""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
ca93870d-61c8-4f55-b918-6aafb9da1ef1,Verbal Cues,"Speaking clear, concise cues to teammates.",Technique,Communication,Communication,"[""call out"",""verbal""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
cb964cb8-ff1b-4498-ba33-bc96784f8c1b,Change of Speed Decision,"Deciding when to accelerate, decelerate, or hesitate based on defense.",Decision,On-Ball,Ball Handling,"[""pace decision"",""speed change""]",true,2025-06-02 02:39:00.036313,2025-06-02 02:39:00.036313
cc161119-0ab2-4c16-8f3a-fff8191853ae,Rebounding in Zone,Rebounding responsibilities and techniques in zone defense.,Constraint,Rebounding,Rebounding,"[""zone board"",""zone glass""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
cc3df3f3-4d53-440f-b48d-0077ff4f28c8,Read Play,Recognizing situations that require calling or cueing an action.,Perception,Communication,Communication,"[""play read"",""cue awareness""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
cc6c34f3-9ccc-4b3f-905f-bcc96d009bde,Read Closeout,"Reading defender’s contest angle, speed, and hand position.",Perception,Shooting,Shooting,"[""defender read"",""contest read""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
cc99c8e4-8847-4609-970c-c05444553f24,Attack Closeout,Recognizing and attacking aggressive defender closeout.,Technique,Decision-Making,Decision-Making,"[""closeout attack"",""attack close""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
cce2b3cb-6a15-4650-9faf-b1428febf0f8,Steal Attempt,Attempting to intercept or strip the ball.,Technique,Defense,Defense,"[""steal"",""poke""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
ccec7c5f-109b-48eb-8868-c3ddb58e4449,Read Screen/Obstacle,"Anticipating and adjusting to screens, bodies, or traffic.",Perception,Movement/Agility,Movement/Agility,"[""screen read"",""obstacle awareness""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
cd124313-77ad-4387-b345-cb720a2e6d0d,Catch & Shoot Decision,"Deciding to shoot, drive, or pass upon catching.",Decision,Shooting,Shooting,"[""catch decision"",""shoot/drive""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
ce1159f1-2e4c-4614-9233-d447573b364d,Advantage Creation,Creating breakdowns in the defense to generate scoring opportunities.,Offense,Core,Offense,"[""create advantage"",""breakdown""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
cec8b193-2bad-46db-a893-2c6b84b05a91,Front the Post,Denying post entry by playing in front.,Technique,Defense,Defense,"[""post front"",""front""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
cfc74ed9-3e25-48c9-bcdd-9bc448493441,Reverse Pivot,Rotating backward off established pivot foot.,Technique,Footwork,Footwork,"[""reverse turn"",""pivot back""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
cff2c516-5edd-4492-adff-ca5771bc0431,Ice,"Force ball handler sideline, away from screen.",Defense,Action,Ball Screen Coverage,"[""down"",""ice""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
d0004da2-792b-4cbc-941e-2e462a68476e,Target Decision,"Choosing the best recipient, matchup, or passing angle.",Decision,Decision-Making,Decision-Making,"[""target read"",""recipient choice""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
d0114a23-2e30-48ee-b318-8d8e41c2fd05,Pivot and Shot,Pivot to set up or separate for shot.,Technique,Footwork,Footwork,"[""pivot shot"",""turn shot""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
d2033c78-a167-41ab-8cd9-3d86415cca7c,Next Action,Executing an immediate follow-up action after initial move.,Technique,Decision-Making,Decision-Making,"[""second action"",""chain play""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
d253e4b3-73e7-4cdd-bb7f-77e58995f698,Read Pressure,Identifying close defender or physical contact on the catch.,Perception,Catching,Catching,"[""pressure read"",""defender awareness""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
d29b9cc6-e01d-4168-baf3-0131394df318,Decision-Making,Recognizing and acting on best options.,Core Skill,Core,,"[""reads"",""basketball IQ""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
d2bd59b4-86ad-44c8-ba8a-2668ce723201,Crossover Step,Step across body to change direction.,Technique,Movement/Agility,Movement/Agility,"[""crossover"",""cross step""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
d4769dd7-098c-43a9-94d1-f920c599e577,Defensive Rebounding,Securing rebounds to end defensive possessions.,Constraint,Rebounding,Rebounding,"[""D-board"",""defensive glass""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
d48d82ba-ea1b-4a3e-9529-81d9c38bc9ad,Read Substitution/Rotation,Knowing when a substitution or rotation is needed.,Perception,Conditioning,Conditioning,"[""rotation read"",""sub awareness""]",true,2025-06-02 03:23:35.601465,2025-06-02 03:23:35.601465
d560dd74-2eaf-4b5e-9df4-4c3a9179ba5c,Read On-the-Move,Anticipating ball arrival while running or changing direction.,Perception,Catching,Catching,"[""movement read"",""on the move""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
d59a552f-7d06-495f-a9e8-8ab6d879040d,Drop,Big plays back to contain both roller and ball.,Defense,Action,Ball Screen Coverage,"[""drop coverage""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
d5bba6ad-db23-4919-9753-f87b7c00b4bd,Isolation Defense,"1v1 defending, including post and perimeter.",Defense,Specialty,Core Defense,"[""iso defense"",""one-on-one""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
d704561d-613c-4458-9832-9251a5b34c51,Passing in Small Spaces,Accurate passes in tight windows or crowded areas.,Constraint,Passing,Passing,"[""tight space pass"",""window pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
d74d3220-8fdb-47a3-b63c-1e0a33f27574,Tag the Roller,Briefly impeding roller on ball screen.,Technique,Defense,Defense,"[""tag"",""bump""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
d7bd7d74-0393-4607-ad42-163bc2ca77bb,Handoffs (DHO),Dribble handoffs to trigger offensive actions.,Offense,Halfcourt,Actions,"[""DHO"",""handoff""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
d8599318-fdda-433e-a848-24736c0dc600,Sprint Back/Transition Defense,Getting back quickly to stop transition.,Technique,Defense,Defense,"[""transition defense"",""sprint back""]",true,2025-06-02 03:07:51.188187,2025-06-02 03:07:51.188187
d87607ff-13bd-435e-a003-36042e643d2d,Movement/Agility,Changing direction and speed efficiently.,Core Skill,Core,,"[""agility"",""movement""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
d8c83752-f792-457f-9335-3af34a9e3060,Catch and Pass,Catching and immediately swinging or passing the ball.,Technique,Catching,Catching,"[""swing pass"",""quick pass""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
d8ec3f6c-6e21-498d-84cb-feb90c9f3dd3,Skirmish,"Help/recover, stunt, or jump to the ball.",Defense,Halfcourt,Halfcourt Defense,"[""stunt"",""help-recover""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
d95a94dc-e36f-4d33-bf1f-92da48ef515f,Tip-Out,Tipping ball out to perimeter to keep possession alive.,Technique,Rebounding,Rebounding,"[""tip"",""tap out""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
d9834755-d9ff-459f-8f7f-2766899f2f76,Footwork for Shooting,All footwork related to preparation and execution of shots.,Constraint,Footwork,Footwork,"[""shoot footwork"",""shot feet""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
d9b73a83-baa5-43ed-a3af-20d96f7ef38b,Transition Defense,Defending and organizing after a change of possession.,Defense,Transition,Defense,"[""fast break defense"",""sprint back""]",true,2025-06-02 01:23:14.416585,2025-06-02 01:23:14.416585
d9b97db7-37c6-4e05-960c-5004ce6e1d1c,Rebound to Outlet,Securing rebound and quickly passing to start break.,Technique,Rebounding,Rebounding,"[""outlet pass"",""break start""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
d9e6c0bf-a3b3-4f87-a230-ceeb58368354,Read Opponent,Anticipating and reacting to opponent’s rebounding actions.,Perception,Rebounding,Rebounding,"[""opponent read"",""position awareness""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
dc0a1c94-7214-49d7-a2d7-05a5c65d055f,Offensive Cues,Vocal triggers for offensive actions or adjustments.,Technique,Communication,Communication,"[""offense call"",""trigger word""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
dc2de0b9-68ce-4446-b782-85c2d53b5b5b,Attack/Pass Decision,Deciding to attack off the screen or pass.,Decision,Screen Usage,Screen Usage,"[""attack or pass"",""screen outcome""]",true,2025-06-02 03:09:37.081202,2025-06-02 03:09:37.081202
dc5d1a7c-eb29-4708-af06-9fe01b49674c,Conditioning,Physical fitness to sustain high performance.,Core Skill,Core,,"[""fitness"",""stamina""]",true,2025-06-02 02:15:21.644759,2025-06-02 02:15:21.644759
dca3558e-7530-4e30-a6a0-824cbc29e748,Rescreen,Setting a second screen after the first is used or denied.,Technique,Screen Usage,Screen Usage,"[""reset screen"",""re-screen""]",true,2025-06-02 03:09:37.081202,2025-06-02 03:09:37.081202
dcff4aed-5f7f-497a-a854-658c914737a8,Catching vs. Pressure,Catching against aggressive defense or traps.,Constraint,Catching,Catching,"[""pressure catch"",""trap catch""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
ddbef2b5-d96e-429d-9b5e-2da3db57727e,Pro Hop,Lateral hop for position or finish.,Technique,Footwork,Footwork,"[""hop step"",""pro hop""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
de59b660-0249-4295-8437-9d9083c93127,Footwork in Traffic,Maintaining technique in crowded or tight spaces.,Constraint,Footwork,Footwork,"[""traffic footwork"",""crowded area""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
debae205-e692-4632-8de4-978cea33691d,Hop Step,Simultaneous two-foot landing to absorb contact.,Technique,Footwork,Footwork,"[""hop"",""hop landing""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
df736ed3-0b69-480b-959c-b81b439b9282,Chest Pass,Two-handed direct pass from the chest.,Technique,Passing,Passing,"[""chest"",""two-hand pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
dfb2664c-6404-478d-a079-f6392df02932,Swim Move,Using arm-over swim technique to get around box out.,Technique,Rebounding,Rebounding,"[""swim"",""arm over""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
e03c11ae-632f-4d15-ba3d-62e7e64fc65a,Initiation Cues,Verbal or non-verbal triggers that start actions or drills.,Communication,Initiation,Communication,"[""go call"",""start cue""]",true,2025-06-02 01:24:30.652644,2025-06-02 01:24:30.652644
e04b7968-ff97-40df-8a32-6932db679526,Read and React Action,Responding to the defense and making optimal play.,Technique,Decision-Making,Decision-Making,"[""read & react"",""decision play""]",true,2025-06-02 03:15:56.462317,2025-06-02 03:15:56.462317
e071057e-e481-4bdc-b5ed-b0789930d076,Fade,Fading away from the screen toward perimeter.,Technique,Screen Usage,Screen Usage,"[""fade cut"",""pop out""]",true,2025-06-02 03:09:37.081202,2025-06-02 03:09:37.081202
e1267793-333c-4eb9-92e1-5ad709b8b21d,Roll (hard/short/early),"Diving to basket after setting screen (hard, short, early).",Technique,Screen Usage,Screen Usage,"[""roll"",""pick and roll""]",true,2025-06-02 03:09:37.081202,2025-06-02 03:09:37.081202
e1452941-630c-4907-9b41-8d1b41c5dca2,Game Awareness Alerts,"Calling out clock, shot clock, fouls, or matchups.",Technique,Communication,Communication,"[""clock alert"",""awareness""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
e15c084b-7a15-42e6-ae3a-6164dec01de8,Offense,All actions and skills related to scoring and creating advantages.,Offense,Core,,"[""attack"",""score"",""playmaking""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
e1b95f3d-0f66-4fc0-927a-a807d82eb023,Passing Late Clock,Delivering the right pass under time pressure.,Constraint,Passing,Passing,"[""clock pass"",""end-of-clock""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
e21b06ed-4ef2-47bf-8b08-0d0dd6f85ec2,Catch on the Move,"Catching while running, cutting, or changing direction.",Technique,Catching,Catching,"[""running catch"",""move catch""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
e29c2a46-b056-424d-92d5-3a9dceeb4811,Footwork in Transition,"Running, stopping, and changing direction in open court.",Constraint,Footwork,Footwork,"[""transition feet"",""run stop""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
e2b482e7-d2fd-4d20-bc28-32fb3ac3741e,Direction Decision,"Deciding to go forward, backward, or lateral.",Decision,Footwork,Footwork,"[""direction read"",""angle choice""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
e37923ab-d30e-4b88-860d-bafd2d4ee655,Outlet Passing,"Quick, accurate passes to initiate transition.",Offense,Transition,Transition Offense,"[""outlet"",""advance pass""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
e3a4b272-e80e-4e94-8725-5ab37f4cece3,Initiate/Respond Decision,Deciding to start communication or echo/respond to a call.,Decision,Communication,Communication,"[""initiate"",""echo""]",true,2025-06-02 03:21:46.511482,2025-06-02 03:21:46.511482
e3afc459-6dec-4e48-9536-1a284f1e1c8e,Wrap Pass,Pass delivered around a defender’s body.,Technique,Passing,Passing,"[""wrap"",""around pass""]",true,2025-06-02 02:57:48.80719,2025-06-02 02:57:48.80719
e3d772aa-737f-436d-baeb-4086d3a2a916,Shooting in Transition,Executing shots at speed or during fast break situations.,Constraint,Shooting,Shooting,"[""transition jumper"",""run-out shooting""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
e3e53fa9-141b-47fc-a9d9-b100f3fa01ff,Preparation,"Shot readiness—hands before feet, loading.",Technique,Shooting,Shooting,"[""shot prep"",""hands ready""]",true,2025-06-02 02:51:14.295733,2025-06-02 02:51:14.295733
e448641d-e6d0-4cc9-bb1e-55ec2bc4aef9,Hip Turn,Turning hips to change movement angle.,Technique,Movement/Agility,Movement/Agility,"[""hip flip"",""pivot""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
e46a0dce-557a-453f-b2fc-e2781097d20d,Finishing on Breaks,Scoring during fast break or advantage situations.,Constraint,Finishing,Finishing,"[""break finish"",""transition""]",true,2025-06-02 02:59:53.045159,2025-06-02 02:59:53.045159
e4d44ae7-c758-4e1c-af33-2f342dab176b,Leadership,Influencing and guiding teammates by example and communication.,Attribute,Leadership,Attribute,"[""lead by example"",""captaincy""]",true,2025-06-02 01:25:58.659026,2025-06-02 01:25:58.659026
e4ef0523-848b-4ab7-901b-81ec61233e85,Quick Turn,Rapid turning of feet/hips to face new direction.,Technique,Footwork,Footwork,"[""quick pivot"",""fast turn""]",true,2025-06-02 03:18:45.342549,2025-06-02 03:18:45.342549
e4ff5688-9217-433e-81ec-42be35f0e6c1,Rebounding in Traffic,Securing rebounds in crowded or contested situations.,Technique,Rebounding,Rebounding,"[""traffic board"",""crowded lane""]",true,2025-06-02 03:01:40.219259,2025-06-02 03:01:40.219259
e50ab89b-0045-422e-b560-fb2b3458341d,Secure After Deflection,Catching loose or deflected balls.,Technique,Catching,Catching,"[""deflection recovery"",""tip catch""]",true,2025-06-02 03:11:47.033491,2025-06-02 03:11:47.033491
e6472d70-a499-42c9-bc1b-1974e16593ca,Movement Under Pressure,Maintaining agility when closely guarded or pressured.,Constraint,Movement/Agility,Movement/Agility,"[""pressure move"",""tight coverage""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
e6b5d6fd-0453-446a-bc7f-d77b19bba2e7,Jab Step,Fake step to move defender or set up attack.,Technique,Movement/Agility,Movement/Agility,"[""jab"",""jab fake""]",true,2025-06-02 03:13:39.62198,2025-06-02 03:13:39.62198
e6e345a4-9a00-44cc-9f53-597ee70f1232,Hook/Wrap Pass,"Curved, around-body passes.",Offense,Passing,Passing,"[""hook"",""wrap""]",true,2025-06-02 01:21:48.252644,2025-06-02 01:21:48.252644
